Name,frugivoro,carotenoide,Musse
Mirafra_affinis,0,0,0
Mirafra_erythroptera,0,0,0
Mirafra_cheniana,0,0,0
Mirafra_assamica,0,0,0
Mirafra_africana,0,0,0
Mirafra_cordofanica,0,0,0
Mirafra_javanica,0,0,0
Mirafra_poecilosterna,0,0,0
Mirafra_passerina,0,0,0
Mirafra_collaris,0,0,0
Chersophilus_duponti,0,0,0
Eremopterix_leucopareia,0,0,0
Eremopterix_verticalis,0,0,0
Eremopterix_australis,1,0,1
Eremopterix_nigriceps,0,0,0
Eremopterix_signatus,0,0,0
Eremopterix_griseus,0,0,0
Eremopterix_leucotis,0,0,0
Heteromirafra_ruddi,0,0,0
Ammomanes_phoenicura,0,0,0
Ammomanes_cinctura,0,0,0
Rhamphocoris_clotbey,1,0,1
Pseudalaemon_fremantlii,0,0,0
Alaemon_hamertoni,0,0,0
Alaemon_alaudipes,0,0,0
Hirundo_atrocaerulea,0,0,0
Hirundo_nigrorufa,0,0,0
Hirundo_domicola,0,0,0
Hirundo_neoxena,0,0,0
Hirundo_nigrita,0,0,0
Hirundo_lucida,0,0,0
Hirundo_aethiopica,0,0,0
Hirundo_angolensis,0,0,0
Hirundo_rustica,0,0,0
Hirundo_smithii,0,0,0
Hirundo_albigularis,0,0,0
Hirundo_megaensis,0,0,0
Hirundo_cucullata,1,0,1
Hirundo_fuligula,0,0,0
Hirundo_rupestris,0,0,0
Hirundo_preussi,0,0,0
Hirundo_rufigula,0,0,0
Hirundo_spilodera,0,0,0
Hirundo_ariel,0,0,0
Hirundo_fluvicola,0,0,0
Hirundo_nigricans,0,0,0
Petrochelidon_fulva,0,0,0
Petrochelidon_pyrrhonota,0,0,0
Hirundo_senegalensis,0,0,0
Hirundo_abyssinica,1,0,1
Hirundo_daurica,0,0,0
Hirundo_striolata,0,0,0
Hirundo_obsoleta,0,0,0
Hirundo_semirufa,0,0,0
Delichon_urbicum,0,0,0
Delichon_nipalense,0,0,0
Delichon_dasypus,0,0,0
Cheramoeca_leucosterna,0,0,0
Pseudhirundo_griseopyga,0,0,0
Psalidoprocne_albiceps,0,0,0
Psalidoprocne_obscura,0,0,0
Psalidoprocne_pristoptera,0,0,0
Psalidoprocne_nitens,0,0,0
Riparia_paludicola,0,0,0
Riparia_riparia,0,0,0
Tachycineta_stolzmanni,0,0,0
Tachycineta_albilinea,0,0,0
Tachycineta_albiventer,0,0,0
Tachycineta_leucorrhoa,0,0,0
Tachycineta_meyeni,0,0,0
Tachycineta_bicolor,1,0,1
Tachycineta_euchrysea,0,0,0
Tachycineta_cyaneoviridis,0,0,0
Tachycineta_thalassina,0,0,0
Stelgidopteryx_serripennis,0,0,0
Stelgidopteryx_ruficollis,0,0,0
Progne_subis,0,0,0
Progne_elegans,0,0,0
Progne_chalybea,0,0,0
Progne_modesta,0,0,0
Progne_dominicensis,0,0,0
Progne_cryptoleuca,0,0,0
Progne_tapera,0,0,0
Neochelidon_tibialis,0,0,0
Atticora_fasciata,0,0,0
Atticora_melanoleuca,0,0,0
Pygochelidon_cyanoleuca,0,0,0
Alopochelidon_fucata,0,0,0
Haplochelidon_andecola,0,0,0
Notiochelidon_murina,0,0,0
Phedina_borbonica,0,0,0
Riparia_cincta,0,0,0
Phedina_brazzae,0,0,0
Pseudochelidon_eurystomina,0,0,0
Pholidornis_rushiae,0,1,3
Hylia_prasina,0,1,3
Psaltriparus_minimus,1,0,1
Psaltria_exilis,0,0,0
Aegithalos_niveogularis,0,0,0
Aegithalos_fuliginosus,1,0,1
Aegithalos_iouschistos,0,0,0
Aegithalos_caudatus,1,1,2
Aegithalos_concinnus,1,0,1
Aegithalos_leucogenys,0,0,0
Leptopoecile_sophiae,1,1,2
Leptopoecile_elegans,0,1,3
Cettia_carolinae,0,0,0
Cettia_pallidipes,0,0,0
Urosphena_subulata,0,0,0
Urosphena_squameiceps,0,0,0
Urosphena_whiteheadi,0,0,0
Tesia_cyaniventer,0,1,3
Tesia_castaneocoronata,0,1,3
Tesia_olivea,0,1,3
Tesia_superciliaris,0,1,3
Cettia_canturians,0,0,0
Cettia_cetti,0,0,0
Orthotomus_cuculatus,0,1,3
Cettia_ruficapilla,0,0,0
Cettia_parens,0,0,0
Cettia_annae,0,1,3
Cettia_seebohmi,0,0,0
Cettia_diphone,1,0,1
Cettia_fortipes,0,0,0
Cettia_major,0,0,0
Cettia_brunnescens,0,1,3
Cettia_acanthizoides,0,1,3
Cettia_brunnifrons,0,0,0
Cettia_vulcania,0,0,0
Cettia_flavolivacea,0,1,3
Tickellia_hodgsoni,0,1,3
Abroscopus_schisticeps,0,1,3
Abroscopus_superciliaris,0,1,3
Abroscopus_albogularis,0,1,3
Phylloscopus_budongoensis,0,1,3
Phylloscopus_umbrovirens,0,1,3
Phylloscopus_laetus,0,1,3
Phylloscopus_laurae,0,1,3
Phylloscopus_ruficapilla,0,1,3
Seicercus_montis,0,1,3
Seicercus_castaniceps,0,1,3
Seicercus_grammiceps,0,1,3
Seicercus_omeiensis,0,1,3
Seicercus_soror,0,1,3
Seicercus_whistleri,0,1,3
Seicercus_valentini,0,1,3
Seicercus_burkii,0,1,3
Seicercus_tephrocephalus,0,1,3
Seicercus_poliogenys,0,1,3
Seicercus_affinis,0,1,3
Phylloscopus_sarasinorum,0,1,3
Phylloscopus_poliocephalus,0,1,3
Phylloscopus_trivirgatus,0,1,3
Phylloscopus_presbytes,0,1,3
Phylloscopus_hainanus,0,1,3
Phylloscopus_ogilviegranti,0,1,3
Phylloscopus_xanthoschistos,1,1,2
Phylloscopus_ricketti,0,1,3
Phylloscopus_cantator,0,1,3
Phylloscopus_reguloides,1,1,2
Phylloscopus_goodsoni,1,1,2
Phylloscopus_occipitalis,0,1,3
Phylloscopus_nitidus,0,1,3
Phylloscopus_trochiloides,1,1,2
Phylloscopus_borealis,0,1,3
Phylloscopus_tenellipes,0,1,3
Phylloscopus_magnirostris,0,1,3
Phylloscopus_cebuensis,0,1,3
Phylloscopus_olivaceus,0,1,3
Phylloscopus_ibericus,0,1,3
Phylloscopus_ijimae,0,1,3
Phylloscopus_coronatus,0,1,3
Phylloscopus_orientalis,1,1,2
Phylloscopus_bonelli,1,1,2
Phylloscopus_sibilatrix,1,1,2
Phylloscopus_fuscatus,0,1,3
Phylloscopus_fuligiventer,0,1,3
Phylloscopus_trochilus,1,1,2
Phylloscopus_collybita,1,1,2
Phylloscopus_canariensis,0,1,3
Phylloscopus_sindianus,1,1,2
Phylloscopus_affinis,0,1,3
Phylloscopus_neglectus,0,0,0
Phylloscopus_griseolus,0,1,3
Phylloscopus_subviridis,0,1,3
Phylloscopus_schwarzi,0,1,3
Phylloscopus_tytleri,0,1,3
Phylloscopus_maculipennis,0,1,3
Phylloscopus_pulcher,0,1,3
Phylloscopus_yunnanensis,0,1,3
Phylloscopus_proregulus,0,1,3
Phylloscopus_kansuensis,0,1,3
Phylloscopus_chloronotus,0,1,3
Phylloscopus_forresti,0,1,3
Phylloscopus_humei,0,1,3
Phylloscopus_inornatus,0,1,3
Erythrocercus_holochlorus,0,1,3
Erythrocercus_livingstonei,0,1,3
Erythrocercus_mccallii,0,1,3
Hyliota_violacea,0,0,0
Hyliota_usambara,0,0,0
Hyliota_flavigaster,0,0,0
Hyliota_australis,0,0,0
Amaurocichla_bocagei,0,0,0
Scotocerca_inquieta,0,0,0
Nesillas_mariae,0,0,0
Nesillas_brevicaudata,0,0,0
Nesillas_typica,0,0,0
Nesillas_lantzii,0,0,0
Hippolais_polyglotta,1,1,2
Hippolais_icterina,1,1,2
Randia_pseudozosterops,0,0,0
Hippolais_languida,0,0,0
Hippolais_olivetorum,1,0,1
Hemitesia_neumanni,0,1,3
Chloropeta_gracilirostris,0,1,3
Eremiornis_carteri,0,0,0
Hippolais_caligata,0,0,0
Hippolais_rama,0,0,0
Chloropeta_natalensis,0,1,3
Chloropeta_similis,0,1,3
Hippolais_opaca,1,0,1
Hippolais_pallida,1,0,1
Acrocephalus_aedon,0,0,0
Acrocephalus_griseldis,0,0,0
Acrocephalus_rodericanus,0,0,0
Acrocephalus_luscinius,0,1,3
Acrocephalus_brevipennis,1,0,1
Acrocephalus_rufescens,0,0,0
Acrocephalus_gracilirostris,0,0,0
Acrocephalus_newtoni,0,0,0
Acrocephalus_sechellensis,0,0,0
Acrocephalus_arundinaceus,1,0,1
Acrocephalus_taiti,1,0,1
Acrocephalus_vaughani,0,1,3
Acrocephalus_rehsei,0,0,0
Acrocephalus_kerearako,0,0,0
Acrocephalus_atyphus,0,1,3
Acrocephalus_mendanae,1,1,2
Acrocephalus_caffer,1,1,2
Acrocephalus_australis,0,0,0
Acrocephalus_aequinoctialis,0,0,0
Acrocephalus_familiaris,0,0,0
Acrocephalus_stentoreus,0,0,0
Acrocephalus_paludicola,0,1,3
Acrocephalus_bistrigiceps,0,0,0
Acrocephalus_melanopogon,1,1,2
Acrocephalus_schoenobaenus,1,1,2
Acrocephalus_dumetorum,0,0,0
Acrocephalus_scirpaceus,1,0,1
Buettikoferella_bivittata,0,0,0
Acrocephalus_baeticatus,0,1,3
Acrocephalus_agricola,0,0,0
Bowdleria_punctata,0,0,0
Acrocephalus_concinens,0,0,0
Donacobius_atricapilla,0,0,0
Thamnornis_chloropetoides,0,1,3
Oxylabes_madagascariensis,0,1,3
Neomixis_flavoviridis,0,1,3
Cryptosylvicola_randrianasoloi,0,1,3
Crossleyia_xanthophrys,0,1,3
Locustella_lanceolata,0,0,0
Bradypterus_major,0,0,0
Locustella_fluviatilis,0,0,0
Locustella_luscinioides,0,0,0
Amphilais_seebohmi,0,0,0
Bradypterus_castaneus,0,0,0
Bradypterus_thoracicus,0,0,0
Bradypterus_davidi,0,0,0
Bradypterus_montis,0,0,0
Bradypterus_mandelli,0,0,0
Bradypterus_tacsanowskius,0,0,0
Bradypterus_accentor,0,0,0
Locustella_naevia,0,0,0
Locustella_ochotensis,0,0,0
Locustella_pleskei,0,0,0
Locustella_certhiola,0,0,0
Locustella_fasciolata,0,0,0
Megalurus_gramineus,0,0,0
Megalurus_albolimbatus,0,0,0
Cincloramphus_mathewsi,0,0,0
Cincloramphus_cruralis,0,0,0
Megalurus_palustris,0,0,0
Bradypterus_sylvaticus,0,0,0
Bradypterus_alfredi,0,0,0
Bradypterus_barratti,0,0,0
Dromaeocercus_brunneus,0,0,0
Bradypterus_palliseri,0,0,0
Bradypterus_baboecala,0,0,0
Bradypterus_alishanensis,0,0,0
Bradypterus_carpalis,0,0,0
Schoenicola_brevirostris,0,0,0
Schoenicola_platyurus,0,0,0
Bradypterus_lopezi,0,0,0
Bradypterus_graueri,0,0,0
Bradypterus_cinnamomeus,0,0,0
Megalurus_timoriensis,0,0,0
Bradypterus_bangwaensis,0,0,0
Bradypterus_luteoventris,0,0,0
Bradypterus_caudatus,0,0,0
Megalurulus_grosvenori,0,0,0
Megalurulus_rubiginosus,0,0,0
Megalurulus_mariei,0,0,0
Chaetornis_striata,0,0,0
Acrocephalus_palustris,1,0,1
Locustella_pryeri,0,0,0
Myzornis_pyrrhoura,1,1,2
Stachyris_plateni,1,0,1
Dasycrotapha_speciosa,0,1,3
Malia_grata,0,1,3
Stachyris_dennistouni,0,1,3
Stachyris_whiteheadi,1,1,2
Stachyris_grammiceps,0,0,0
Stachyris_striata,1,0,1
Rhopocichla_atriceps,0,0,0
Stachyris_hypogrammica,0,1,3
Stachyris_pygmaea,1,0,1
Lophozosterops_pinaiae,1,1,2
Lophozosterops_goodfellowi,0,1,3
Lophozosterops_javanicus,1,1,2
Lophozosterops_squamiceps,1,1,2
Oculocincta_squamifrons,1,1,2
Heleia_muelleri,1,1,2
Ptilocichla_leucogrammica,0,0,0
Ptilocichla_mindanensis,0,0,0
Ptilocichla_falcata,1,0,1
Zosterops_chloronothus,0,1,3
Chlorocharis_emiliae,1,1,2
Zosterops_montanus,1,1,2
Zosterops_japonicus,1,1,2
Zosterops_nehrkorni,0,1,3
Zosterops_explorator,0,1,3
Zosterops_erythropleurus,0,1,3
Zosterops_abyssinicus,1,1,2
Zosterops_atricapilla,1,1,2
Zosterops_chloris,1,1,2
Zosterops_atrifrons,1,1,2
Zosterops_tenuirostris,1,1,2
Zosterops_stalkeri,0,1,3
Zosterops_borbonicus,1,1,2
Zosterops_mysorensis,0,1,3
Zosterops_mouroniensis,1,1,2
Zosterops_mayottensis,0,1,3
Zosterops_semperi,0,1,3
Zosterops_olivaceus,1,1,2
Zosterops_palpebrosus,1,1,2
Speirops_melanocephalus,1,1,2
Speirops_brunneus,1,1,2
Speirops_leucophoeus,1,0,1
Speirops_lugubris,1,0,1
Zosterops_senegalensis,1,1,2
Zosterops_poliogastrus,1,1,2
Zosterops_modestus,1,1,2
Zosterops_maderaspatanus,1,1,2
Madanga_ruficollis,0,1,3
Zosterops_pallidus,1,1,2
Zosterops_minor,1,1,2
Zosterops_cinereus,1,1,2
Zosterops_metcalfii,1,1,2
Zosterops_finschii,1,0,1
Zosterops_hypoxanthus,1,1,2
Zosterops_fuscicapilla,1,1,2
Zosterops_gibbsi,1,1,2
Zosterops_everetti,1,1,2
Zosterops_conspicillatus,1,1,2
Zosterops_citrinella,1,1,2
Zosterops_luteus,0,1,3
Zosterops_griseotinctus,1,1,2
Zosterops_murphyi,1,1,2
Zosterops_rennellianus,1,1,2
Zosterops_inornatus,1,1,2
Zosterops_xanthochroa,1,1,2
Zosterops_ficedulinus,1,1,2
Zosterops_rotensis,0,1,3
Zosterops_lateralis,1,1,2
Zosterops_novaeguineae,1,1,2
Zosterops_rendovae,1,1,2
Zosterops_natalis,1,1,2
Woodfordia_lacertosa,1,1,2
Woodfordia_superciliosa,1,1,2
Zosterops_somadikartai,0,1,3
Zosterops_ceylonensis,1,1,2
Zosterops_flavifrons,1,1,2
Zosterops_flavus,0,1,3
Zosterops_nigrorum,1,1,2
Zosterops_albogularis,1,1,2
Megazosterops_palauensis,1,1,2
Zosterops_griseovirescens,1,1,2
Zosterops_minutus,1,1,2
Zosterops_vaughani,1,1,2
Stachyris_melanothorax,0,0,0
Stachyris_pyrrhops,1,0,1
Stachyris_oglei,0,0,0
Cleptornis_marchei,1,1,2
Stachyris_nonggangensis,0,0,0
Tephrozosterops_stalkeri,1,0,1
Yuhina_castaniceps,0,0,0
Yuhina_everetti,1,0,1
Yuhina_torqueola,0,0,0
Yuhina_humilis,1,0,1
Yuhina_occipitalis,1,0,1
Yuhina_gularis,1,0,1
Yuhina_bakeri,1,0,1
Yuhina_flavicollis,1,0,1
Yuhina_brunneiceps,1,0,1
Yuhina_nigrimenta,1,0,1
Yuhina_diademata,0,0,0
Liocichla_steerii,1,1,2
Liocichla_bugunorum,1,1,2
Liocichla_phoenicea,1,1,2
Liocichla_omeiensis,1,1,2
Heterophasia_desgodinsi,1,0,1
Heterophasia_melanoleuca,1,0,1
Heterophasia_capistrata,1,0,1
Heterophasia_pulchella,1,0,1
Heterophasia_annectens,0,0,0
Heterophasia_picaoides,1,0,1
Heterophasia_gracilis,1,0,1
Heterophasia_auricularis,1,0,1
Minla_ignotincta,0,1,3
Minla_strigula,1,1,2
Minla_cyanouroptera,1,0,1
Actinodura_egertoni,1,0,1
Actinodura_nipalensis,1,0,1
Actinodura_morrisoniana,1,0,1
Actinodura_waldeni,1,0,1
Actinodura_souliei,0,0,0
Leiothrix_lutea,1,1,2
Leiothrix_argentauris,1,1,2
Cutia_nipalensis,1,0,1
Cutia_legalleni,1,0,1
Garrulax_variegatus,1,0,1
Garrulax_morrisonianus,1,1,2
Garrulax_affinis,1,1,2
Garrulax_palliatus,1,0,1
Garrulax_erythrocephalus,1,1,2
Garrulax_milnei,1,1,2
Garrulax_lineatus,1,0,1
Garrulax_cinereifrons,1,0,1
Garrulax_strepitans,0,0,0
Garrulax_squamatus,1,0,1
Garrulax_courtoisi,0,1,3
Garrulax_sukatschewi,1,0,1
Strophocincla_fairbanki,1,0,1
Strophocincla_cachinnans,1,0,1
Garrulax_subunicolor,1,1,2
Garrulax_castanotis,0,0,0
Garrulax_bieti,1,0,1
Turdoides_bicolor,0,0,0
Kupeornis_gilberti,0,0,0
Kupeornis_rufocinctus,1,0,1
Turdoides_tenebrosa,1,0,1
Turdoides_subrufa,1,0,1
Turdoides_melanops,1,0,1
Turdoides_plebejus,1,0,1
Phyllanthus_atripennis,0,0,0
Turdoides_earlei,0,0,0
Turdoides_jardineii,1,0,1
Turdoides_leucocephala,0,0,0
Turdoides_gularis,0,0,0
Turdoides_gymnogenys,0,0,0
Turdoides_caudata,1,0,1
Turdoides_hartlaubii,0,0,0
Turdoides_affinis,1,0,1
Turdoides_aylmeri,1,0,1
Turdoides_sharpei,1,0,1
Turdoides_altirostris,1,0,1
Turdoides_fulva,1,0,1
Turdoides_squamiceps,1,0,1
Turdoides_longirostris,0,0,0
Turdoides_reinwardii,1,0,1
Turdoides_rufescens,1,0,1
Turdoides_nipalensis,1,0,1
Turdoides_rubiginosa,1,0,1
Turdoides_striata,1,0,1
Turdoides_malcolmi,1,0,1
Garrulax_konkakinhensis,0,0,0
Garrulax_ruficollis,1,0,1
Garrulax_lunulatus,0,0,0
Garrulax_galbanus,0,1,3
Garrulax_gularis,1,1,2
Garrulax_ocellatus,1,0,1
Garrulax_lugubris,0,0,0
Garrulax_rufogularis,1,0,1
Garrulax_striatus,1,0,1
Garrulax_calvus,0,0,0
Garrulax_caerulatus,1,0,1
Garrulax_cineraceus,1,0,1
Babax_lanceolatus,0,0,0
Babax_waddelli,1,0,1
Garrulax_pectoralis,1,0,1
Garrulax_austeni,0,0,0
Garrulax_virgatus,0,0,0
Garrulax_berthemyi,0,0,0
Garrulax_poecilorhynchus,0,0,0
Garrulax_albogularis,1,0,1
Garrulax_davidi,1,0,1
Garrulax_sannio,1,0,1
Garrulax_perspicillatus,1,0,1
Garrulax_rufifrons,1,0,1
Garrulax_nuchalis,0,0,0
Garrulax_monileger,1,0,1
Garrulax_delesserti,1,0,1
Garrulax_peninsulae,0,1,3
Garrulax_mitratus,1,0,1
Garrulax_chinensis,0,0,0
Garrulax_leucolophus,1,0,1
Garrulax_canorus,1,0,1
Garrulax_taewanus,0,0,0
Turdinus_macrodactylus,0,0,0
Turdinus_marmorata,1,0,1
Turdinus_rufipectus,0,0,0
Malacopteron_magnum,0,0,0
Malacopteron_cinereum,1,0,1
Malacopteron_magnirostre,0,0,0
Malacopteron_affine,0,0,0
Gampsorhynchus_torquatus,0,0,0
Gampsorhynchus_rufulus,0,0,0
Illadopsis_rufipennis,0,0,0
Illadopsis_pyrrhoptera,1,0,1
Illadopsis_fulvescens,0,0,0
Ptyrticus_turdinus,0,0,0
Illadopsis_albipectus,0,0,0
Illadopsis_cleaveri,0,0,0
Illadopsis_rufescens,0,0,0
Illadopsis_puveli,0,0,0
Leonardina_woodi,0,0,0
Trichastoma_pyrrogenys,0,0,0
Trichastoma_celebense,0,0,0
Trichastoma_buettikoferi,0,0,0
Trichastoma_tickelli,0,0,0
Trichastoma_rostratum,0,0,0
Trichastoma_bicolor,0,0,0
Pellorneum_capistratum,0,0,0
Pellorneum_fuscocapillus,0,0,0
Pellorneum_ruficeps,0,0,0
Pellorneum_albiventre,0,0,0
Kenopia_striata,0,0,0
Napothera_epilepidota,0,0,0
Jabouilleia_danjoui,0,0,0
Rimator_malacoptilus,0,0,0
Rimator_albostriatus,0,0,0
Napothera_crassa,0,0,0
Robsonius_rabori,0,0,0
Robsonius_sorsogonensis,0,0,0
Gypsophila_crispifrons,0,0,0
Napothera_brevicaudata,0,0,0
Malacocincla_malaccensis,0,0,0
Malacocincla_sepiaria,0,0,0
Malacocincla_abbotti,0,0,0
Graminicola_bengalensis,0,0,0
Alcippe_poioicephala,0,0,0
Macronous_gularis,1,1,2
Timalia_pileata,0,0,0
Dumetia_hyperythra,0,0,0
Macronous_striaticeps,0,0,0
Stachyris_nigricollis,0,0,0
Macronous_kelleyi,0,0,0
Stachyris_chrysaea,1,1,2
Stachyris_maculata,0,0,0
Stachyris_thoracica,0,0,0
Stachyris_erythroptera,1,0,1
Macronous_bornensis,1,0,1
Stachyris_ruficeps,1,1,2
Stachyris_rufifrons,1,0,1
Stachyris_leucotis,0,0,0
Macronous_flavicollis,0,0,0
Macronous_ptilosus,0,0,0
Pomatorhinus_melanurus,0,0,0
Stachyris_nigrorum,1,0,1
Stachyris_striolata,0,0,0
Stachyris_herberti,0,0,0
Stachyris_nigriceps,1,0,1
Micromacronus_leytensis,1,1,2
Micromacronus_sordidus,1,0,1
Stachyris_poliocephala,1,0,1
Pomatorhinus_ferruginosus,0,0,0
Pomatorhinus_ochraceiceps,0,0,0
Pomatorhinus_swinhoei,0,0,0
Xiphirhynchus_superciliaris,1,0,1
Pomatorhinus_gravivox,0,0,0
Pomatorhinus_montanus,1,0,1
Pomatorhinus_musicus,0,0,0
Pomatorhinus_schisticeps,1,0,1
Pomatorhinus_ruficollis,1,0,1
Sphenocichla_humei,0,0,0
Sphenocichla_roberti,1,0,1
Pomatorhinus_horsfieldii,1,0,1
Pomatorhinus_erythrocnemis,0,0,0
Pomatorhinus_erythrogenys,1,0,1
Pomatorhinus_hypoleucos,0,0,0
Spelaeornis_badeigularis,0,0,0
Spelaeornis_longicaudatus,0,0,0
Spelaeornis_kinneari,0,0,0
Spelaeornis_oatesi,0,0,0
Spelaeornis_troglodytoides,0,0,0
Spelaeornis_caudatus,0,0,0
Spelaeornis_chocolatinus,0,0,0
Spelaeornis_formosus,0,0,0
Spelaeornis_reptatus,0,0,0
Kakamega_poliothorax,0,0,0
Hypocryptadius_cinnamomeus,0,0,0
Crocias_langbianis,0,0,0
Crocias_albonotatus,1,0,1
Pnoepyga_albiventer,0,0,0
Pnoepyga_pusilla,0,0,0
Pnoepyga_formosana,0,0,0
Pnoepyga_immaculata,0,0,0
Parophasma_galinieri,1,0,1
Lioptilus_nigricapillus,1,0,1
Chrysomma_altirostre,0,0,0
Chrysomma_sinense,1,0,1
Chrysomma_poecilotis,0,0,0
Alcippe_ruficapilla,0,0,0
Alcippe_vinipectus,1,0,1
Alcippe_formosana,0,0,0
Alcippe_manipurensis,0,1,3
Alcippe_cinereiceps,0,1,3
Alcippe_klossi,0,0,0
Alcippe_striaticollis,0,0,0
Chamaea_fasciata,1,0,1
Paradoxornis_alphonsianus,0,0,0
Paradoxornis_webbianus,1,0,1
Paradoxornis_ruficeps,1,0,1
Paradoxornis_guttaticollis,1,0,1
Paradoxornis_margaritae,0,0,0
Paradoxornis_verreauxi,0,0,0
Paradoxornis_heudei,0,0,0
Paradoxornis_gularis,0,0,0
Paradoxornis_przewalskii,0,0,0
Paradoxornis_davidianus,0,0,0
Paradoxornis_paradoxus,0,0,0
Paradoxornis_atrosuperciliaris,0,0,0
Paradoxornis_nipalensis,0,0,0
Paradoxornis_flavirostris,1,0,1
Paradoxornis_brunneus,0,0,0
Paradoxornis_fulvifrons,0,0,0
Paradoxornis_zappeyi,0,0,0
Paradoxornis_unicolor,0,0,0
Alcippe_chrysotis,1,1,2
Sylvia_borin,1,0,1
Horizorhinus_dohrni,1,1,2
Pseudoalcippe_abyssinica,1,0,1
Sylvia_atricapilla,1,0,1
Conostoma_oemodium,1,0,1
Sylvia_nana,1,0,1
Sylvia_rueppelli,1,0,1
Sylvia_mystacea,1,0,1
Sylvia_melanocephala,1,0,1
Sylvia_cantillans,1,0,1
Sylvia_melanothorax,1,0,1
Sylvia_sarda,0,0,0
Sylvia_deserticola,1,0,1
Sylvia_undata,1,0,1
Sylvia_conspicillata,1,0,1
Sylvia_communis,1,0,1
Sylvia_althaea,1,0,1
Sylvia_nisoria,1,0,1
Sylvia_minula,0,0,0
Sylvia_layardi,1,0,1
Sylvia_lugens,1,0,1
Sylvia_buryi,1,0,1
Sylvia_hortensis,1,0,1
Sylvia_leucomelaena,1,0,1
Sylvia_curruca,1,0,1
Sylvia_boehmi,1,0,1
Sylvia_subcaerulea,1,0,1
Alcippe_grotei,1,0,1
Alcippe_brunneicauda,1,0,1
Alcippe_morrisonia,1,0,1
Alcippe_peracensis,1,0,1
Alcippe_brunnea,0,0,0
Alcippe_dubia,0,0,0
Alcippe_castaneceps,0,0,0
Alcippe_variegaticeps,0,0,0
Alcippe_cinerea,0,0,0
Alcippe_pyrrhoptera,0,0,0
Alcippe_rufogularis,0,0,0
Cisticola_tinniens,1,0,1
Cisticola_cinereolus,0,0,0
Cisticola_carruthersi,0,0,0
Cisticola_haesitatus,0,0,0
Cisticola_exilis,0,0,0
Cisticola_aridulus,0,0,0
Cisticola_dambo,0,0,0
Cisticola_robustus,0,0,0
Cisticola_restrictus,0,0,0
Cisticola_ayresii,0,0,0
Cisticola_rufus,0,0,0
Cisticola_galactotes,0,0,0
Cisticola_brachypterus,0,0,0
Cisticola_erythrops,0,0,0
Cisticola_cantans,0,0,0
Cisticola_textrix,0,0,0
Cisticola_nanus,0,0,0
Cisticola_subruficapilla,1,0,1
Cisticola_guinea,0,0,0
Cisticola_juncidis,0,0,0
Cisticola_cherina,0,0,0
Cisticola_melanurus,0,0,0
Cisticola_pipiens,0,0,0
Cisticola_bodessa,0,0,0
Cisticola_lateralis,0,0,0
Cisticola_aberrans,0,0,0
Cisticola_rufilatus,0,0,0
Cisticola_troglodytes,0,0,0
Cisticola_brunnescens,0,0,0
Cisticola_angusticauda,0,0,0
Cisticola_chubbi,0,0,0
Cisticola_aberdare,0,0,0
Cisticola_lais,1,0,1
Cisticola_ruficeps,0,0,0
Cisticola_eximius,0,0,0
Cisticola_natalensis,0,0,0
Cisticola_fulvicapilla,0,0,0
Cisticola_hunteri,0,0,0
Cisticola_bulliens,0,0,0
Cisticola_woosnami,0,0,0
Cisticola_chiniana,0,0,0
Cisticola_anonymus,0,0,0
Cisticola_nigriloris,0,0,0
Cisticola_njombe,0,0,0
Bathmocercus_cerviniventris,0,0,0
Bathmocercus_rufus,0,0,0
Bathmocercus_winifredae,0,0,0
Eminia_lepida,1,1,2
Hypergerus_atriceps,0,1,3
Euryptila_subcinnamomea,0,1,3
Incana_incana,0,1,3
Urolais_epichlorus,0,0,0
Artisornis_metopias,0,1,3
Artisornis_moreaui,0,0,0
Oreolais_pulchra,0,1,3
Oreolais_ruwenzorii,0,1,3
Prinia_socialis,0,0,0
Prinia_leucopogon,0,0,0
Prinia_leontica,0,0,0
Prinia_robertsi,0,0,0
Phragmacia_substriata,1,0,1
Prinia_atrogularis,0,0,0
Prinia_buchanani,0,0,0
Prinia_rufescens,0,0,0
Prinia_somalica,0,0,0
Prinia_crinigera,0,0,0
Prinia_gracilis,0,0,0
Prinia_maculosa,0,0,0
Prinia_cinereocapilla,0,0,0
Prinia_burnesii,0,0,0
Prinia_sylvatica,0,0,0
Prinia_familiaris,0,1,3
Phyllolais_pulchella,0,0,0
Prinia_bairdii,0,0,0
Prinia_flaviventris,0,0,0
Prinia_inornata,0,0,0
Prinia_hypoxantha,0,1,3
Drymocichla_incana,0,0,0
Malcorus_pectoralis,1,0,1
Poliolais_lopezi,0,0,0
Prinia_fluviatilis,0,0,0
Prinia_polychroa,0,0,0
Prinia_molleri,0,0,0
Prinia_flavicans,0,1,3
Prinia_hodgsonii,0,0,0
Graueria_vittata,0,0,0
Heliolais_erythropterus,0,1,3
Prinia_subflava,0,0,0
Orthotomus_frontalis,0,1,3
Orthotomus_sericeus,0,0,0
Orthotomus_sepium,0,1,3
Orthotomus_atrogularis,0,1,3
Orthotomus_samarensis,0,1,3
Orthotomus_sutorius,0,1,3
Orthotomus_ruficeps,0,0,0
Orthotomus_castaneiceps,0,1,3
Orthotomus_derbianus,0,1,3
Orthotomus_nigriceps,0,1,3
Orthotomus_cinereiceps,0,1,3
Orthotomus_heterolaemus,0,1,3
Apalis_chariessa,0,1,3
Apalis_argentea,0,0,0
